Date,Close,Volume,Close Off High,Day Diff,Volatility,Movement
2017-07-02 00:00:00,2506.47,803747000,-8692.230408573276,-287.5964537842707,0.04902314890822527,Up
2017-07-03 00:00:00,2564.06,964112000,-4597.048808172532,-262.15099897540983,0.045838402920082046,Up
2017-07-04 00:00:00,2601.64,985516000,-1708.1949058692758,-158.6880124951186,0.02820773135493957,Up
2017-07-05 00:00:00,2601.99,941566000,-5086.801426872691,3.3808834094676614,0.03231048803820395,Up
2017-07-06 00:00:00,2608.56,761957000,-5341.13616899805,-1.7637360530655897,0.013431233464974405,Down
2017-07-07 00:00:00,2518.66,917412000,9051.45349533875,344.7456288646368,0.15995997837912435,Up
2017-07-08 00:00:00,2571.34,733330000,-10000.0,-202.63701904954692,0.031357751352037756,Down
2017-07-09 00:00:00,2518.44,527856000,9855.81000848178,210.56436848181445,0.045828944146217125,Down
2017-07-10 00:00:00,2372.56,1111200000,5238.624265148368,604.6530046530048,0.08554796554796544,Down
2017-07-11 00:00:00,2337.79,1329760000,2974.4556831818845,201.60191794257034,0.04889579989018767,Up
2017-07-12 00:00:00,2398.84,1117410000,-6652.0831931076455,-283.2255215902132,0.06368823330204014,Down
2017-07-13 00:00:00,2357.9,835770000,5954.496978314921,186.45690265118296,0.03512298664002991,Down
2017-07-14 00:00:00,2233.34,882503000,4432.039104593646,539.060150216683,0.07626483209706056,Down
2017-07-15 00:00:00,1998.86,993608000,9297.968678602598,1036.9845568848314,0.10794486395350913,Down
2017-07-16 00:00:00,1929.82,1182870000,1954.2041346064743,312.05132581652464,0.10830430024397836,Up
2017-07-17 00:00:00,2228.41,1201760000,-9860.341759828118,-1530.5129823762559,0.15412755740911296,Up
2017-07-18 00:00:00,2318.88,1512450000,-3831.4485729671533,-382.17701207063345,0.09977076542856127,Down
2017-07-19 00:00:00,2273.43,1245100000,8072.148386154548,213.72488248359977,0.05894760404290858,Up
2017-07-20 00:00:00,2817.6,2249260000,-7365.292243306228,-2412.936309689016,0.2779033345228183,Down
2017-07-21 00:00:00,2667.76,1489450000,5760.066494274074,601.2168784636456,0.07629623627312472,Up
2017-07-22 00:00:00,2810.12,1177130000,-4890.332665722224,-530.1971423539411,0.07670977243004838,Down
2017-07-23 00:00:00,2730.4,1072840000,1420.5565529622843,276.6995477369033,0.0634735230226843,Up
2017-07-24 00:00:00,2754.86,866474000,-4261.560138337378,-81.09196033227325,0.028568814725363257,Down
2017-07-25 00:00:00,2576.48,1460090000,3346.3360267483977,656.4641885766091,0.10412330009066179,Down
2017-07-26 00:00:00,2529.45,937404000,166.29157289327122,187.4488414404705,0.06205363550665887,Up
2017-07-27 00:00:00,2671.78,789104000,-7372.85034760337,-524.1638469931586,0.06459185964525291,Up
2017-07-28 00:00:00,2809.01,1380100000,-1875.8037846775965,-482.43666339519353,0.08124699130136237,Down
2017-07-29 00:00:00,2726.45,803746000,4196.274577440562,287.03037384842344,0.04131071385312539,Up
2017-07-30 00:00:00,2757.18,705943000,-9762.49120337784,-120.35721757898085,0.041726771864527584,Up
2017-07-31 00:00:00,2875.34,860575000,-8310.15916217978,-405.6831835092152,0.0611637063736772,Down
2017-08-01 00:00:00,2718.26,1324670000,7229.999151607693,532.9989900045274,0.08210218367986619,Down
2017-08-02 00:00:00,2710.67,1094950000,1041.0900574835202,60.35649198974759,0.03444646936523013,Up
2017-08-03 00:00:00,2804.73,804797000,-8661.153155964746,-351.2378393539913,0.04730288312493544,Up
2017-08-04 00:00:00,2895.89,1002120000,-9557.869031553235,-316.9298842507652,0.0554377914661214,Up
2017-08-05 00:00:00,3252.91,1945700000,-8212.823353726078,-1226.1054724033079,0.14328261372224896,Down
2017-08-06 00:00:00,3213.94,1105030000,1525.8914953881742,134.05533504624577,0.042267183610069974,Up
2017-08-07 00:00:00,3378.94,1482280000,-8271.137967618453,-517.1844944253882,0.06747738718493017,Up
2017-08-08 00:00:00,3419.94,1752760000,-661.7752841317993,-147.52746111529888,0.041249532671457645,Down
2017-08-09 00:00:00,3342.47,1468960000,-828.7166600033869,227.83884925739764,0.05118991930768335,Up
2017-08-10 00:00:00,3381.28,1515110000,773.2497387669213,-118.01881598161508,0.0400916860172839,Up
2017-08-11 00:00:00,3650.62,2021190000,-8107.9323797139195,-820.4349965321201,0.09117261738919086,Up
2017-08-12 00:00:00,3884.71,2219590000,-6120.992207483196,-641.2043948578736,0.09209917192375021,Up
2017-08-13 00:00:00,4073.26,3159090000,-2291.280413018052,-497.98455686023925,0.09035731590395979,Up
2017-08-14 00:00:00,4325.13,2463090000,-10000.0,-637.047785347139,0.08262708738102857,Down
2017-08-15 00:00:00,4181.93,3258050000,-31.102784699621466,335.24459266141014,0.12706061257363674,Up
2017-08-16 00:00:00,4376.63,2272040000,-9762.157131408212,-419.7041191903512,0.09209016412957034,Down
2017-08-17 00:00:00,4331.69,2553360000,2698.452217934384,120.31183001706033,0.05496483017215421,Down
2017-08-18 00:00:00,4160.62,2941710000,1812.364333436709,378.60112757091315,0.08203101513757013,Up
2017-08-19 00:00:00,4193.7,2975820000,-6365.369806754399,-135.21841580569105,0.0659078001329225,Down
2017-08-20 00:00:00,4087.66,2109770000,7186.931413654021,242.64138963218417,0.03017442013123876,Down
2017-08-21 00:00:00,4001.74,2800890000,7819.810851169764,216.94275488451294,0.029468424243609653,Up
2017-08-22 00:00:00,4100.52,3764240000,-8756.440177903045,-255.53040629259704,0.11359185664086444,Up
2017-08-23 00:00:00,4151.52,2369820000,1756.215820037139,-152.87318935390283,0.043377247793475654,Up
2017-08-24 00:00:00,4334.68,2037750000,-6610.73416487222,-476.3147718484143,0.05948617556071154,Up
2017-08-25 00:00:00,4371.6,1727970000,1338.0519042803862,-89.50291034476544,0.034238671350298296,Down
2017-08-26 00:00:00,4352.4,1511610000,-5102.040816326479,44.96736092368531,0.025104870472957667,Up
2017-08-27 00:00:00,4382.88,1537460000,-3210.4733131923513,-86.94851671998283,0.02285332903730643,Down
2017-08-28 00:00:00,4382.66,1959330000,-7627.307713759781,4.082610133540042,0.04089224418114016,Up
2017-08-29 00:00:00,4579.02,2486080000,-6588.557850484384,-432.4468412311108,0.062323288245492964,Down
2017-08-30 00:00:00,4565.3,1937850000,-2106.2471794210524,11.071337925238911,0.033938245564900923,Up
2017-08-31 00:00:00,4703.39,1944930000,-6500.401821591239,-324.4365713332415,0.04097164143393074,Up
2017-09-01 00:00:00,4892.01,2599080000,-10000.0,-404.63571088273324,0.045404274144150374,Down
2017-09-02 00:00:00,4578.77,2722140000,5669.039145907448,658.2786212975008,0.10319458442655398,Up
2017-09-03 00:00:00,4582.96,1933190000,-1155.1822995716554,5.037871270394982,0.06466140489000642,Down
2017-09-04 00:00:00,4236.31,2987330000,4706.040601783803,773.8428401243125,0.10524149376147478,Up
2017-09-05 00:00:00,4376.53,2697970000,-7611.9889232773885,-350.5909008133307,0.10163210186623907,Up
2017-09-06 00:00:00,4597.12,2172100000,-8327.100473697323,-503.8854450611086,0.054988015783977905,Up
2017-09-07 00:00:00,4599.88,1844620000,-3261.2546576263103,-23.403077700832355,0.03567335056241475,Down
2017-09-08 00:00:00,4228.75,2700890000,4757.092622307188,817.3657375639497,0.12720947806373725,Down
2017-09-09 00:00:00,4226.06,1386230000,-1499.1525858970479,8.865646447476363,0.04603280052768328,Down
2017-09-10 00:00:00,4122.94,1679090000,-1677.9891304347727,251.57589600268727,0.06960896972104386,Up
2017-09-11 00:00:00,4161.27,1557330000,2374.4376656189515,-94.11833197088198,0.039362324043595326,Down
2017-09-12 00:00:00,4130.81,1864530000,6485.371776587085,91.31949108633424,0.06223014334785358,Down
2017-09-13 00:00:00,3882.59,2219410000,4581.6523416944265,603.5605206220733,0.08278355655158048,Down
2017-09-14 00:00:00,3154.95,2716310000,9971.567936979947,1858.9708853606237,0.19784949566105942,Up
2017-09-15 00:00:00,3637.52,4148070000,-7561.607971226317,-1488.2354798976717,0.2485014054258914,Down
2017-09-16 00:00:00,3625.04,1818400000,1449.9299174583457,34.93917943783943,0.08825510274207964,Down
2017-09-17 00:00:00,3582.88,1239150000,-2523.6118081854443,64.88680856727733,0.060774537750812485,Up
2017-09-18 00:00:00,4065.2,1943210000,-9425.16491170565,-1320.2398157662426,0.13593087335600051,Down
2017-09-19 00:00:00,3924.97,1563980000,5017.761989342822,365.3109266800698,0.05528021817521283,Down
2017-09-20 00:00:00,3905.95,1213830000,4446.619831855367,26.58080462470332,0.04434219530380247,Down
2017-09-21 00:00:00,3631.04,1411480000,8850.028072261313,693.1489925592145,0.07760920883666925,Down
2017-09-22 00:00:00,3630.7,1194830000,2461.658689069093,-7.3869493552952745,0.05643298548519572,Up
2017-09-23 00:00:00,3792.4,928114000,-7612.963540043634,-447.61317053819374,0.061882906510336344,Down
2017-09-24 00:00:00,3682.84,768015000,7533.462282398445,298.48662460650905,0.034047653543721926,Up
2017-09-25 00:00:00,3926.07,1374210000,-8200.02233222914,-664.0898744560767,0.0729768197350051,Down
2017-09-26 00:00:00,3892.35,1043740000,5509.550955095537,91.79286276126969,0.02545304588879465,Up
2017-09-27 00:00:00,4200.67,1686880000,-9423.177443655253,-790.4822576253423,0.0835435429264258,Down
2017-09-28 00:00:00,4174.73,1712320000,2331.820057779668,53.369802698511954,0.04041094748077867,Down
2017-09-29 00:00:00,4163.07,1367050000,-4118.854796395533,20.495634789362843,0.04203163279493342,Up
2017-09-30 00:00:00,4338.71,1207450000,-8003.745507921224,-414.29534985874204,0.047423135730933805,Up
2017-10-01 00:00:00,4403.74,1208210000,-10000.0,-144.41206620517985,0.030851982815217373,Up
2017-10-02 00:00:00,4409.32,1431730000,3131.400237145665,-30.733812425922203,0.02110418785161313,Down
2017-10-03 00:00:00,4317.48,1288020000,3249.22226062919,206.37592265779995,0.03937429397113729,Down
2017-10-04 00:00:00,4229.36,1116770000,7330.326309112756,208.3868712335369,0.032849697988364124,Up
2017-10-05 00:00:00,4328.41,1161770000,-6552.696510398264,-232.93805025201598,0.0469493224394073,Up
2017-10-06 00:00:00,4370.81,1069940000,-843.2175975847056,-107.1810121957432,0.021445452148938986,Up
2017-10-07 00:00:00,4426.89,906928000,-7233.574859562031,-131.6900683167976,0.028111732866444646,Up
2017-10-08 00:00:00,4610.48,1313870000,-8749.656750572012,-408.1793903383311,0.049326473529630877,Up
2017-10-09 00:00:00,4772.02,1968740000,-3214.399287667774,-341.3139394779955,0.06814576597349237,Up
2017-10-10 00:00:00,4781.99,1597140000,7849.366524479602,-12.101645446912395,0.032885907445443084,Up
2017-10-11 00:00:00,4826.48,1222280000,-2260.4422604422257,-77.73659758834799,0.02549459727514735,Up
2017-10-12 00:00:00,5446.91,2791610000,-10000.0,-1278.2270922109167,0.12939220387694164,Up
2017-10-13 00:00:00,5647.21,3615480000,-428.0579997521261,-335.0011712687773,0.07383568563146024,Up
2017-10-14 00:00:00,5831.79,1669030000,-9519.629358693013,-333.58553954705695,0.04360037068997587,Down
2017-10-15 00:00:00,5678.19,1976040000,-676.4383341803293,270.341126395658,0.06406315327726714,Up
2017-10-16 00:00:00,5725.59,2008070000,-5634.859063873845,-66.84752890953507,0.040794223191978216,Down
2017-10-17 00:00:00,5605.51,1821570000,1893.9047095809335,236.9905148060285,0.057062690060924015,Down
2017-10-18 00:00:00,5590.69,2399270000,-9419.514567399085,23.430445660281933,0.08072707545924032,Up
2017-10-19 00:00:00,5708.52,1780540000,-6640.255051807404,-223.47029052212434,0.03819841181716913,Up
2017-10-20 00:00:00,6011.45,2354430000,-7751.801885048982,-531.4193314424567,0.07583595971346034,Up
2017-10-21 00:00:00,6031.6,2207100000,4209.999564857881,-58.04772219804329,0.03832216902709623,Down
2017-10-22 00:00:00,6008.42,2034630000,-5221.189067342904,46.780835760171655,0.04703263062686984,Down
2017-10-23 00:00:00,5930.32,2401840000,-1532.4084868267385,126.0073260073265,0.05712953712953711,Down
2017-10-24 00:00:00,5526.64,2735700000,8958.594148467564,688.8697199234441,0.07267097069843925,Up
2017-10-25 00:00:00,5750.8,1966990000,-9801.935755365423,-409.44140752271625,0.06452050827209206,Up
2017-10-26 00:00:00,5904.83,1905040000,-4368.103920494539,-272.9320888316706,0.0444645482302386,Down
2017-10-27 00:00:00,5780.9,1710130000,5987.20961590324,201.43260550464962,0.0439968540986553,Down
2017-10-28 00:00:00,5753.09,1403920000,3185.0903855382785,60.00532152001888,0.032400800301322544,Up
2017-10-29 00:00:00,6153.85,2859040000,-6164.404194829905,-694.0901286658662,0.09229916377614505,Down
2017-10-30 00:00:00,6130.53,1772150000,-299.75881474671894,-25.642493274568274,0.028478212875213522,Up
2017-10-31 00:00:00,6468.4,2311380000,-9889.403432307237,-548.5631162324962,0.059866080019308536,Up
2017-11-01 00:00:00,6767.31,2870320000,-10000.0,-506.66281631493416,0.06046139013223168,Up
2017-11-02 00:00:00,7078.5,4653770000,-508.53584397232754,-443.70050916451805,0.08979502107625364,Up
2017-11-03 00:00:00,7207.76,3369860000,1062.72499181846,-169.63596626751558,0.06466992026841514,Up
2017-11-04 00:00:00,7379.95,2483800000,-5107.673642705495,-300.7475769351024,0.06442616910089775,Up
2017-11-05 00:00:00,7407.41,2380410000,4778.571177318915,-3.9030213977400527,0.038394116026427096,Down
2017-11-06 00:00:00,7022.76,3111900000,9295.26068512522,513.9115141789654,0.059225580220498654,Up
2017-11-07 00:00:00,7144.38,2326340000,-536.0090348362512,-172.68727485013704,0.03278039612137081,Up
2017-11-08 00:00:00,7459.69,4602200000,-436.8961352656808,-445.72617617323186,0.09275518177159031,Down
2017-11-09 00:00:00,7143.58,3226250000,7563.928064637597,407.22025345012577,0.0463700661892375,Down
2017-11-10 00:00:00,6618.14,5208250000,5857.301200964418,774.4785488163052,0.12199093079890101,Down
2017-11-11 00:00:00,6357.6,4908680000,5414.16889659605,394.35772767998014,0.10106804903144306,Down
2017-11-12 00:00:00,5950.07,8957350000,2205.3451954721436,548.6184466559184,0.17568879111104052,Up
2017-11-13 00:00:00,6559.49,6263250000,-4793.6704933291985,-1046.1667999831595,0.1628257483265271,Up
2017-11-14 00:00:00,6635.75,3197110000,-1476.437027998565,-113.19092643732884,0.04621365911349262,Up
2017-11-15 00:00:00,7315.54,4200880000,-9244.936324188326,-1026.0808228180065,0.10663384960420569,Up
2017-11-16 00:00:00,7871.69,5123810000,-7579.919069296902,-748.9171459627157,0.10798499025021714,Down
2017-11-17 00:00:00,7708.99,4651670000,3330.3269447576267,184.09462193626584,0.05647113350998336,Up
2017-11-18 00:00:00,7790.15,3667190000,-5500.415134622223,-120.74504918015697,0.05476659724757414,Up
2017-11-19 00:00:00,8036.49,3149320000,-6791.64316716117,-348.2603080338346,0.052512029956103635,Up
2017-11-20 00:00:00,8200.64,3488450000,-2969.2903225806012,-200.98095924030977,0.04820209302817377,Down
2017-11-21 00:00:00,8071.26,4277610000,-531.6153255397315,163.88528030378683,0.07140733194081214,Up
2017-11-22 00:00:00,8253.55,3633530000,-5704.3961373957445,-217.38188525554065,0.028075192344592374,Down
2017-11-23 00:00:00,8038.77,4225180000,10000.0,235.18107764704592,0.027772041621013512,Up
2017-11-24 00:00:00,8253.69,5058610000,-4438.519954758467,-222.52855454903514,0.05365728596163987,Up
2017-11-25 00:00:00,8790.92,4342060000,-10000.0,-666.3787005366617,0.07277251929514633,Up
2017-11-26 00:00:00,9330.55,5475580000,-4851.607032943481,-616.1196217106742,0.0850309021235539,Up
2017-11-27 00:00:00,9818.35,5653320000,-10000.0,-497.85516940526503,0.049785516940526506,Up
2017-11-28 00:00:00,10058.8,6348820000,-6563.944530046163,-239.6006282937823,0.039639922104601086,Down
2017-11-29 00:00:00,9888.61,11568800000,6998.70066845129,187.33998848909349,0.19016512195606,Up
2017-11-30 00:00:00,10233.6,8310690000,-2902.842490384322,-329.88485674976397,0.16139940384322274,Up
2017-12-01 00:00:00,10975.6,6783120000,-8948.263747642464,-761.8692761751612,0.13257211774165092,Up
2017-12-02 00:00:00,11074.6,5138500000,1833.293182365703,-87.7184992211919,0.0378109543371925,Up
2017-12-03 00:00:00,11323.2,6608310000,745.4600180595894,-217.00488148194933,0.08993295857507654,Up
2017-12-04 00:00:00,11657.2,6132410000,-10000.0,-302.0662106509722,0.05085105254785527,Up
2017-12-05 00:00:00,11916.7,6895260000,-4604.585868039337,-197.67750327323137,0.03657461683938486,Up
2017-12-06 00:00:00,14291.5,12656300000,-9365.416854070407,-1986.0945703406749,0.20511766777932475,Up
2017-12-07 00:00:00,17899.7,17950700000,-10000.0,-2547.0170544157127,0.2693378008004992,Down
2017-12-08 00:00:00,16569.4,21136000000,-1116.643844142915,692.8646456476191,0.22560931084261562,Down
2017-12-09 00:00:00,15178.2,13911300000,326.56606930278275,814.0625661944034,0.18810407122063996,Up
2017-12-10 00:00:00,15455.4,13433300000,-6987.804878048775,-189.209145328446,0.17299121858600774,Up
2017-12-11 00:00:00,16936.8,12153900000,-4527.52358826038,-978.3890999131413,0.1367113058584079,Up
2017-12-12 00:00:00,17415.4,14603800000,-3944.80251198153,-292.91126372652286,0.07152566815210586,Down
2017-12-13 00:00:00,16408.2,12976900000,5432.0069418619,623.8857142857138,0.09219428571428559,Up
2017-12-14 00:00:00,16564.0,13777400000,1596.8440937881878,-109.49306055686527,0.05492352574978942,Up
2017-12-15 00:00:00,17706.9,14310000000,-4240.082431736253,-665.971941956354,0.09353484365682202,Up
2017-12-16 00:00:00,19497.4,12740600000,-8007.631507222684,-978.0803252197329,0.1239506089424166,Down
2017-12-17 00:00:00,19140.8,13314600000,7009.597273298045,172.0083385534869,0.057245401986054566,Down
2017-12-18 00:00:00,19114.2,14839500000,-4940.399960595022,-4.082401708327718,0.053128794540049325,Down
2017-12-19 00:00:00,17776.7,16894500000,4729.8149705635,701.736033015487,0.09950675530774168,Down
2017-12-20 00:00:00,16624.6,22149700000,4109.854604200347,639.4599190328996,0.10455904461073293,Down
2017-12-21 00:00:00,15802.9,16516600000,5863.3707865168635,504.43445656876514,0.1336946594241215,Down
2017-12-22 00:00:00,13831.8,22198000000,274.42584663293303,1299.6603346332877,0.258548245062272,Up
2017-12-23 00:00:00,14699.2,13086000000,189.35978358880945,-538.0429717464709,0.1272089872174469,Down
2017-12-24 00:00:00,13925.8,11572300000,-2544.321993291796,467.1348968387628,0.12857846962664798,Up
2017-12-25 00:00:00,14026.6,10664700000,-98.76759024561754,-21.93499524860904,0.08174536828642677,Up
2017-12-26 00:00:00,16099.8,13454300000,-7028.3270978086475,-1469.8716213328005,0.17328270378866684,Down
2017-12-27 00:00:00,15838.5,12487600000,2026.8633711328876,201.07031274167107,0.11238902465431387,Down
2017-12-28 00:00:00,14606.5,12336500000,3140.2798421403254,792.7332782824114,0.12298838257449211,Up
2017-12-29 00:00:00,14656.2,13025500000,2814.814814814799,26.946474502918214,0.06614134650716531,Down
2017-12-30 00:00:00,12952.2,14452600000,4835.749206621489,1178.1172736498675,0.1588214059488213,Up
