Timestamp,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2018-06-01 00:00:00,7492.28,7538.23,7484.46,7506.67,300.32,2255034.8,7508.79
2018-06-01 01:00:00,7506.62,7507.6,7474.7,7492.24,112.12,840220.68,7494.26
2018-06-01 02:00:00,7492.09,7522.7,7479.63,7492.96,184.35,1383157.8,7502.83
2018-06-01 03:00:00,7487.19,7506.36,7452.35,7493.29,186.06,1392337.88,7483.27
2018-06-01 04:00:00,7494.75,7496.59,7469.47,7489.3,129.95,972777.27,7485.86
2018-06-01 05:00:00,7489.56,7501.37,7482.57,7491.64,170.05,1274345.71,7494.08
2018-06-01 06:00:00,7491.64,7581.03,7485.28,7547.99,616.14,4649058.42,7545.43
2018-06-01 07:00:00,7547.99,7620.01,7540.71,7575.94,682.03,5177271.53,7591
2018-06-01 08:00:00,7566.11,7595,7552.7,7593.99,216.93,1642801.7,7572.84
2018-06-01 09:00:00,7595,7605.32,7516.47,7536.77,421.28,3183182.39,7555.89
2018-06-01 10:00:00,7536.77,7559.58,7521.67,7545.99,145.6,1097612.49,7538.52
2018-06-01 11:00:00,7551.65,7567.56,7348.45,7359.99,848.33,6307483.62,7435.16
2018-06-01 12:00:00,7358.77,7418.99,7350.28,7412.18,697.07,5151775.32,7390.57
2018-06-01 13:00:00,7406.82,7430,7388.23,7427.52,183.75,1361674.89,7410.65
2018-06-01 14:00:00,7424.99,7443.92,7409,7422.05,224.45,1666672.3,7425.52
2018-06-01 15:00:00,7417.5,7450,7383.45,7436.55,339.48,2520356.59,7424.12
2018-06-01 16:00:00,7436.5,7454.05,7424.57,7438.99,177.64,1321438.69,7439.01
2018-06-01 17:00:00,7434.3,7452.28,7398.36,7427.95,210.74,1564192.94,7422.22
2018-06-01 18:00:00,7421.32,7431.98,7388.32,7398.99,200.99,1490073.64,7413.57
2018-06-01 19:00:00,7399.98,7450,7397.07,7436.58,133.29,990532.18,7431.27
2018-06-01 20:00:00,7436.69,7449.93,7394.4,7434.11,216.96,1610705.81,7424.04
2018-06-01 21:00:00,7438.98,7450,7426.58,7435.08,52.52,390677.19,7438.01
2018-06-01 22:00:00,7435.08,7521.99,7428.28,7517.29,212.42,1591179.94,7490.75
2018-06-01 23:00:00,7518.99,7542.85,7502.09,7511.6,100.14,753390.89,7523.12
2018-06-02 00:00:00,7511.72,7531.83,7438.92,7468.3,239.36,1793988.98,7494.98
2018-06-02 01:00:00,7468.1,7497.01,7457.39,7482.3,54.79,410162.41,7486.73
2018-06-02 02:00:00,7484.99,7508.67,7475.12,7488.79,105.93,793561.13,7491.06
2018-06-02 03:00:00,7486.42,7511.61,7481.12,7491.21,91.01,681931.52,7492.93
2018-06-02 04:00:00,7491.79,7500.99,7478.39,7479.39,135.93,1018043.02,7489.6
2018-06-02 05:00:00,7483.95,7539,7482.59,7522.32,243.48,1829083.19,7512.28
2018-06-02 06:00:00,7520.45,7676.27,7462.18,7660,797.41,6038184.05,7572.22
2018-06-02 07:00:00,7652.09,7700,7636.75,7649.19,288.89,2213762.71,7663.07
2018-06-02 08:00:00,7646.01,7696.98,7642,7649.29,196.64,1507680.17,7667.03
2018-06-02 09:00:00,7645.15,7664.9,7620.02,7656.27,132.99,1015939.64,7639.17
2018-06-02 10:00:00,7659.99,7671.11,7641.34,7652.98,98.94,757413.17,7654.94
2018-06-02 11:00:00,7652.98,7663.59,7601,7639.97,155.47,1185936.6,7628.09
2018-06-02 12:00:00,7639.99,7646.63,7620,7630.63,178.64,1363338.03,7631.93
2018-06-02 13:00:00,7629.98,7653.37,7620.9,7631.98,134.49,1027235.02,7638.18
2018-06-02 14:00:00,7631.9,7643.68,7620,7642.6,124.75,951494.27,7627.16
2018-06-02 15:00:00,7641.82,7676.29,7581.03,7620.52,360.79,2750616.44,7623.85
2018-06-02 16:00:00,7620.5,7641.4,7594.82,7627.48,119.26,908661.83,7619.17
2018-06-02 17:00:00,7627.48,7648.2,7616.66,7623.49,111.05,847550.1,7632.23
2018-06-02 18:00:00,7629.97,7657.94,7623,7645.58,151,1154154.53,7643.45
2018-06-02 19:00:00,7645.59,7673.8,7644.36,7659.65,107.52,823554.36,7659.23
2018-06-02 20:00:00,7659.62,7659.99,7611.61,7611.61,82.03,626410.23,7636.49
2018-06-02 21:00:00,7613.29,7649.9,7611.62,7621,49.41,377064.51,7631.98
2018-06-02 22:00:00,7624.96,7632.43,7611.61,7623,27.03,205959.17,7620.52
2018-06-02 23:00:00,7623,7648.62,7623,7642,25.37,193680.19,7635.52
2018-06-03 00:00:00,7642,7660.52,7629.77,7646.38,65.29,499328.83,7648.07
2018-06-03 01:00:00,7652.98,7664.63,7620.1,7636.83,62.2,475490.09,7645.09
2018-06-03 02:00:00,7636.83,7647.24,7581.03,7638.72,233.63,1778157.61,7611.08
2018-06-03 03:00:00,7642.74,7654.36,7612.22,7643.98,536.66,4095689.67,7631.77
2018-06-03 04:00:00,7643.98,7646.91,7617.42,7634.07,131.55,1003808.28,7630.73
2018-06-03 05:00:00,7641.98,7661.66,7630.29,7647.72,151.49,1158386.75,7646.65
2018-06-03 06:00:00,7647.72,7790.69,7628.03,7723.65,673.56,5203761.99,7725.81
2018-06-03 07:00:00,7722.13,7734.31,7704.48,7707.05,131.56,1015332.34,7717.69
2018-06-03 08:00:00,7707.05,7763.62,7702.73,7738.98,180.31,1394362.24,7733.05
2018-06-03 09:00:00,7738.98,7749.92,7722.01,7741.99,86.05,665650.37,7735.51
2018-06-03 10:00:00,7741.99,7746,7687.21,7690.03,245.74,1898021.59,7723.6
2018-06-03 11:00:00,7690.03,7727.03,7690.03,7706.61,71.18,548890.21,7710.87
2018-06-03 12:00:00,7706.61,7722.3,7685.22,7717.4,123.71,953087.24,7704.43
2018-06-03 13:00:00,7717.38,7747.6,7710.21,7724.06,322.39,2492209.23,7730.41
2018-06-03 14:00:00,7724.99,7726.8,7689.76,7716.53,140.15,1080311.41,7708.11
2018-06-03 15:00:00,7716.53,7728.13,7701.6,7716.82,143.96,1110483.07,7713.6
2018-06-03 16:00:00,7716.36,7730.99,7700.7,7708.58,95.52,736823.97,7714.01
2018-06-03 17:00:00,7705.24,7708.65,7676.27,7694.11,123.67,950764.59,7688.04
2018-06-03 18:00:00,7698.99,7703.15,7667.02,7675.99,120.76,927669.2,7681.68
2018-06-03 19:00:00,7682.94,7724.3,7643.06,7709.25,398.02,3058810.04,7685.03
2018-06-03 20:00:00,7701.37,7731.45,7688.38,7723.99,215.42,1661440.44,7712.5
2018-06-03 21:00:00,7723.99,7725.95,7667.5,7689.27,179.18,1378831.43,7695.25
2018-06-03 22:00:00,7681.6,7709.9,7681.6,7705.58,208.52,1605707.65,7700.65
2018-06-03 23:00:00,7709.9,7712.86,7685.3,7703.67,88.69,683178.53,7702.82
2018-06-04 00:00:00,7712.97,7764.44,7703.9,7707,260.56,2014673.58,7732.09
2018-06-04 01:00:00,7704.72,7715,7650,7702.11,289.35,2226159.58,7693.58
2018-06-04 02:00:00,7704.16,7706.41,7666.22,7682.99,248.76,1912367.3,7687.51
2018-06-04 03:00:00,7676.83,7705,7676.81,7691.38,80.7,620708.69,7691.44
2018-06-04 04:00:00,7693.99,7703.71,7683.79,7699.45,154.68,1190418.94,7696.1
2018-06-04 05:00:00,7691.95,7699.99,7594.75,7661.95,334.12,2553731.04,7643.13
2018-06-04 06:00:00,7660.8,7664.9,7551,7577.5,495.49,3772389.41,7613.44
2018-06-04 07:00:00,7571.77,7624.8,7571.77,7617.04,429.82,3270264.39,7608.39
2018-06-04 08:00:00,7616.44,7617.34,7570.39,7609.86,361.94,2749139.85,7595.49
2018-06-04 09:00:00,7609.48,7620,7576.6,7617.31,202.47,1537596.99,7594.37
2018-06-04 10:00:00,7617.99,7624.45,7589.85,7600,163.5,1243894.48,7607.87
2018-06-04 11:00:00,7599.99,7601.64,7486.98,7509.03,800.31,6026565.96,7530.25
2018-06-04 12:00:00,7518.99,7537.69,7506.71,7526.3,247.92,1865567.26,7524.76
2018-06-04 13:00:00,7534.99,7539.2,7493.32,7497.65,267.25,2007433.57,7511.54
2018-06-04 14:00:00,7497.65,7507.38,7456.06,7489.98,690.21,5164401.15,7482.34
2018-06-04 15:00:00,7480.81,7514.44,7479.88,7505,303.73,2278083.05,7500.45
2018-06-04 16:00:00,7505.1,7511.99,7479.88,7488.91,182.08,1364947.41,7496.5
2018-06-04 17:00:00,7489.99,7494.99,7449.68,7485.89,300.36,2243916.02,7470.75
2018-06-04 18:00:00,7483,7505,7472,7503.75,162.79,1218257.93,7483.75
2018-06-04 19:00:00,7496.75,7518.16,7482.12,7499.99,213.17,1598904.14,7500.62
2018-06-04 20:00:00,7499.99,7530,7485.99,7529,162.67,1222056.14,7512.49
2018-06-04 21:00:00,7528.99,7543.27,7520.15,7543.09,192.99,1453846.26,7533.12
2018-06-04 22:00:00,7537,7541.97,7494.83,7505.28,127.28,956107.43,7511.66
2018-06-04 23:00:00,7503.44,7505,7451.17,7488.26,318.39,2382776.79,7483.93
2018-06-05 00:00:00,7494.99,7503.75,7482.75,7499.88,187.61,1406176.06,7495.05
2018-06-05 01:00:00,7499.88,7505,7472.02,7487.88,278.88,2089824.64,7493.6
2018-06-05 02:00:00,7482.75,7491.62,7382.52,7405.39,623.16,4626421.64,7424.14
2018-06-05 03:00:00,7405.39,7423.69,7380.84,7408.41,199.57,1477753.84,7404.54
2018-06-05 04:00:00,7408.42,7431.13,7364,7375.74,249.51,1846527.79,7400.68
2018-06-05 05:00:00,7384.38,7435.99,7373.95,7426.83,136.42,1010036.54,7403.83
2018-06-05 06:00:00,7426.84,7455,7411.31,7427.23,343.31,2552810.06,7435.88
2018-06-05 07:00:00,7427.21,7436,7386.7,7407.69,414.5,3071125.79,7409.21
2018-06-05 08:00:00,7408.29,7475.03,7408.29,7455.47,776,5774750.55,7441.7
2018-06-05 09:00:00,7461.82,7462,7420.21,7424.38,251.89,1873144.23,7436.33
2018-06-05 10:00:00,7420.84,7445.34,7411.15,7421.92,276.33,2053276.29,7430.48
2018-06-05 11:00:00,7421.92,7467.34,7405.03,7418.67,656.56,4876939.24,7427.99
2018-06-05 12:00:00,7418.67,7442.89,7406.76,7414.23,346.77,2574617.1,7424.57
2018-06-05 13:00:00,7414.31,7429.99,7360,7392.39,533.41,3948435.8,7402.26
2018-06-05 14:00:00,7382.19,7423.96,7369.72,7411.98,385.31,2851948.91,7401.73
2018-06-05 15:00:00,7405.34,7570.99,7403.72,7570.99,746.03,5571588.17,7468.3
2018-06-05 16:00:00,7570.99,7600,7537.12,7569,748.37,5664124.08,7568.6
2018-06-05 17:00:00,7563.18,7685,7556.1,7616.69,1151.81,8772324.09,7616.15
2018-06-05 18:00:00,7616.69,7644.84,7610,7620.91,433.37,3305189.37,7626.69
2018-06-05 19:00:00,7615.05,7633.66,7607.41,7620,273.49,2083038.84,7616.62
2018-06-05 20:00:00,7619.74,7650,7607.13,7627.42,280.16,2137381.99,7629.06
2018-06-05 21:00:00,7632.32,7637.15,7578.82,7589.52,519.92,3951814.57,7600.76
2018-06-05 22:00:00,7589.52,7628.28,7586.5,7625.73,99.08,754223.82,7611.99
2018-06-05 23:00:00,7623.85,7635.11,7600.11,7617.98,56.98,433833.66,7613.98
2018-06-06 00:00:00,7617.98,7629.38,7600,7608.02,113.91,867528.05,7615.98
2018-06-06 01:00:00,7605.27,7640,7590.87,7639.98,205.94,1569071.88,7619.03
2018-06-06 02:00:00,7639.98,7639.98,7591.74,7619.77,89.97,684735.38,7610.29
2018-06-06 03:00:00,7616.66,7630.63,7602.86,7604.68,85.6,652156.28,7618.34
2018-06-06 04:00:00,7604.99,7622.92,7591.61,7594.21,95.88,729419.47,7608.02
2018-06-06 05:00:00,7594.21,7612.72,7570,7612.71,229.82,1745337.61,7594.25
2018-06-06 06:00:00,7612.72,7659.83,7612.72,7637.26,310.8,2373335.74,7636.09
2018-06-06 07:00:00,7632.02,7685,7610,7622.52,338.21,2583939.89,7640.02
2018-06-06 08:00:00,7621.88,7632.37,7581.93,7629.98,440.72,3352313.6,7606.41
2018-06-06 09:00:00,7627.32,7637.72,7591.97,7602.99,318.74,2425851.69,7610.77
2018-06-06 10:00:00,7595.64,7615,7591.43,7615,247.23,1879669.68,7602.93
2018-06-06 11:00:00,7614.99,7638.05,7609.07,7616.98,196.69,1499043,7621.37
2018-06-06 12:00:00,7616.18,7675,7603.01,7649.98,557.26,4252287,7630.72
2018-06-06 13:00:00,7647.88,7661.43,7629.38,7630.75,348.11,2661481.05,7645.5
2018-06-06 14:00:00,7630.75,7644.62,7625.01,7625.74,156.13,1191774.23,7633.38
2018-06-06 15:00:00,7625.9,7669.34,7625.03,7651.28,226.62,1733849.2,7651.02
2018-06-06 16:00:00,7651.17,7664.99,7500,7514.05,1048.02,7943419.15,7579.45
2018-06-06 17:00:00,7519.67,7538.33,7508.81,7522.33,199.83,1503654.83,7524.6
2018-06-06 18:00:00,7522.65,7524.41,7482.61,7517.99,466.28,3498027.34,7502.02
2018-06-06 19:00:00,7517.99,7534.48,7510.99,7527.99,150.51,1132570.02,7524.81
2018-06-06 20:00:00,7527.99,7650,7510.72,7620,545.08,4139709.1,7594.71
2018-06-06 21:00:00,7620,7695.46,7611.36,7671.69,389.66,2986492.65,7664.43
2018-06-06 22:00:00,7659.94,7689.59,7635.24,7663.66,150.6,1152369.35,7652.08
2018-06-06 23:00:00,7662.3,7662.3,7633.05,7658.57,146.45,1119909.89,7647.18
2018-06-07 00:00:00,7658.99,7733.99,7654.81,7719.48,362,2784258.84,7691.3
2018-06-07 01:00:00,7726.9,7750,7705.6,7719.72,622.08,4808094.94,7729.12
2018-06-07 02:00:00,7719.75,7750,7710,7711.16,279.86,2162870.84,7728.44
2018-06-07 03:00:00,7714.05,7740.85,7689.26,7724.37,223.59,1725196.53,7716.04
2018-06-07 04:00:00,7722.16,7726.98,7691.1,7704.23,176.59,1361612.16,7710.66
2018-06-07 05:00:00,7704.79,7720.13,7700.31,7708.85,281.74,2171930.04,7708.99
2018-06-07 06:00:00,7711.17,7713.7,7665.99,7702.87,297.34,2288778.13,7697.63
2018-06-07 07:00:00,7702.86,7713.31,7695.93,7697.24,154.63,1191178.03,7703.31
2018-06-07 08:00:00,7701,7727.63,7668.2,7687.85,630,4850398.15,7699.08
2018-06-07 09:00:00,7687.84,7711.31,7668.36,7695.86,427.34,3284917.7,7686.81
2018-06-07 10:00:00,7697.58,7715.52,7673.96,7692.98,284.63,2189823.08,7693.71
2018-06-07 11:00:00,7692.8,7700,7677.73,7691.98,303.2,2332312.41,7692.37
2018-06-07 12:00:00,7691.98,7726.48,7685.52,7699,407.43,3138311.54,7702.63
2018-06-07 13:00:00,7699,7718.01,7691.99,7699.02,228.64,1760813.1,7701.27
2018-06-07 14:00:00,7698.94,7711.66,7632.01,7683.52,675.58,5188470.97,7679.98
2018-06-07 15:00:00,7683.52,7703.64,7655.59,7686.16,455.4,3494604.72,7673.76
2018-06-07 16:00:00,7686.99,7718.07,7669.51,7718.07,287.81,2215225.01,7696.82
2018-06-07 17:00:00,7716.19,7733.99,7660.74,7686.22,512.52,3943130.66,7693.67
2018-06-07 18:00:00,7686.22,7704.99,7680.3,7691.54,244.73,1882777.2,7693.26
2018-06-07 19:00:00,7691.55,7700,7680.97,7692.51,164.86,1268263.99,7693.08
2018-06-07 20:00:00,7690.65,7697.93,7618.99,7659.99,285.73,2187394.95,7655.4
2018-06-07 21:00:00,7659.99,7671.3,7645.45,7660,67.38,515999.47,7658
2018-06-07 22:00:00,7651.5,7661.52,7636,7651.31,92.02,703945.98,7650.21
2018-06-07 23:00:00,7651.31,7690.92,7640.61,7689.28,79.93,613114.16,7670.64
2018-06-08 00:00:00,7676.41,7697,7671.17,7693.47,104.11,800215.34,7686.36
2018-06-08 01:00:00,7692.61,7692.85,7664.71,7679.99,33.26,255452.2,7680.06
2018-06-08 02:00:00,7679.99,7684.79,7655,7663.45,141.35,1083536.72,7665.82
2018-06-08 03:00:00,7661.92,7665.03,7621.39,7635,267.1,2042579.31,7647.28
2018-06-08 04:00:00,7635,7652.33,7607.82,7632.27,350.46,2673643.87,7629.04
2018-06-08 05:00:00,7638.81,7645.33,7622.26,7639.99,162.38,1239553.91,7633.85
2018-06-08 06:00:00,7632.93,7656.02,7628.12,7653.31,116.47,889719.93,7638.77
2018-06-08 07:00:00,7652.99,7664.39,7625.11,7632,277.48,2121426.47,7645.45
2018-06-08 08:00:00,7632.06,7645.67,7606,7632.79,224.21,1709242.98,7623.49
2018-06-08 09:00:00,7632.79,7650,7622.68,7629.99,93.95,717424.16,7636.47
2018-06-08 10:00:00,7625.25,7633.99,7559,7570.6,424.35,3221295.52,7591.18
2018-06-08 11:00:00,7566.14,7584.28,7542,7565.64,457.05,3456008.19,7561.51
2018-06-08 12:00:00,7557.01,7577.72,7542.01,7551.26,216.67,1637254.39,7556.33
2018-06-08 13:00:00,7551.72,7594.79,7550,7585.78,238.34,1806033.26,7577.58
2018-06-08 14:00:00,7585.73,7600.32,7561.09,7589.99,141.69,1074298.53,7582.16
2018-06-08 15:00:00,7589.95,7657.13,7555,7637.45,349.44,2657553.14,7605.1
2018-06-08 16:00:00,7637.45,7659.99,7622.64,7649.17,409.58,3130665.5,7643.64
2018-06-08 17:00:00,7649.87,7655,7638.21,7654.6,111.29,851254.09,7648.68
2018-06-08 18:00:00,7654.19,7654.94,7629.24,7637.51,129.85,992062.41,7639.96
2018-06-08 19:00:00,7632.17,7647.57,7625.21,7630.7,42.55,324841.31,7634.98
2018-06-08 20:00:00,7630.9,7650,7629.95,7647.99,57.08,436262.94,7642.44
2018-06-08 21:00:00,7647.99,7659.96,7633.03,7659.96,43.45,332303.37,7648.18
2018-06-08 22:00:00,7659.98,7671.81,7630,7642.77,81.11,620861.19,7654.29
2018-06-08 23:00:00,7638.52,7646.9,7599.1,7618.11,203.35,1549330.89,7619.14
2018-06-09 00:00:00,7618.11,7635,7609.64,7633.79,66.49,506760.08,7621.74
2018-06-09 01:00:00,7633.06,7668.81,7623.95,7656.67,88.3,674379.14,7637.59
2018-06-09 02:00:00,7665.97,7684.48,7649.67,7680.2,188.08,1443370.73,7674.24
2018-06-09 03:00:00,7680.2,7680.2,7653.44,7666.85,60.69,465195.31,7664.96
2018-06-09 04:00:00,7667.06,7680,7651.36,7659.7,69.67,534150.41,7666.45
2018-06-09 05:00:00,7662.49,7669.48,7650.26,7664.05,38.44,294266.5,7655.21
2018-06-09 06:00:00,7667.6,7686.45,7658.57,7674.33,142.92,1097705.3,7680.35
2018-06-09 07:00:00,7672.17,7673.81,7646.21,7650.93,62.71,480141.23,7656.11
2018-06-09 08:00:00,7650.93,7657.97,7623.61,7624.32,101.34,774893.28,7646.57
2018-06-09 09:00:00,7624.15,7650.4,7621.07,7648,29.16,222674.15,7637.21
2018-06-09 10:00:00,7636.94,7666,7636.94,7650.01,28.83,220587.23,7652.37
2018-06-09 11:00:00,7650.01,7659.93,7633.76,7643.95,77.01,589532.6,7655.62
2018-06-09 12:00:00,7642.89,7652.8,7599,7607.99,163.68,1247038.39,7618.54
2018-06-09 13:00:00,7605,7618.35,7575,7591.21,258.52,1963486.75,7595.23
2018-06-09 14:00:00,7598.99,7611.98,7584.68,7599.83,57.19,434497.37,7597.01
2018-06-09 15:00:00,7592.39,7630,7592.39,7621.45,66.42,505750.94,7613.92
2018-06-09 16:00:00,7621.57,7621.57,7573.36,7591.14,36.49,277027.01,7592.67
2018-06-09 17:00:00,7592.08,7608.15,7574.9,7599.61,38.06,288947.07,7591.16
2018-06-09 18:00:00,7599.61,7620,7586.09,7618.21,93.85,713997.76,7607.89
2018-06-09 19:00:00,7619.99,7630,7604.38,7619,60.85,463676.4,7619.8
2018-06-09 20:00:00,7619,7636.59,7612.49,7630,35.34,269456.64,7625.01
2018-06-09 21:00:00,7628.04,7630,7606.49,7608.72,121.5,924803.99,7611.45
2018-06-09 22:00:00,7608.5,7617.88,7575,7600,104.01,789881.49,7594.58
2018-06-09 23:00:00,7600,7611,7468.31,7492.7,724.23,5437103.36,7507.43
2018-06-10 00:00:00,7498,7498,7270,7270.16,1184.68,8735801.15,7374.01
2018-06-10 01:00:00,7270.16,7374.06,7270.1,7327.5,271.99,1991077.78,7320.31
2018-06-10 02:00:00,7327.5,7339.57,7289.5,7339.23,200.35,1466389.26,7319.21
2018-06-10 03:00:00,7330.67,7336.79,7270,7292.38,180.52,1318177.19,7302.12
2018-06-10 04:00:00,7285.14,7328.8,7285.14,7294.46,212.69,1554365.04,7308.29
2018-06-10 05:00:00,7291.65,7321.44,7286.57,7309.81,184.1,1345058.61,7306.17
2018-06-10 06:00:00,7309.81,7325.98,7298.11,7310.8,141.03,1031513.22,7314.07
2018-06-10 07:00:00,7310.8,7324.35,7175.83,7205.68,629.35,4561500.96,7247.99
2018-06-10 08:00:00,7205.68,7251.81,7180,7221.63,382.85,2759635.52,7208.12
2018-06-10 09:00:00,7221.57,7254.84,7211.7,7242.27,223.68,1618903.5,7237.55
2018-06-10 10:00:00,7242.27,7250.87,7219,7249.99,140.73,1018027.43,7233.65
2018-06-10 11:00:00,7245,7263.23,7219.9,7233.9,323.2,2339661.08,7239.08
2018-06-10 12:00:00,7244.35,7260,7222.55,7240.1,105.16,761825.17,7244.34
2018-06-10 13:00:00,7240.4,7284.14,7185,7276.92,363.09,2625405.7,7230.69
2018-06-10 14:00:00,7276.99,7277.91,7237.51,7247.99,101.76,738684.93,7258.92
2018-06-10 15:00:00,7247.99,7263.25,7220.84,7246.69,87.08,630273.73,7237.91
2018-06-10 16:00:00,7244.34,7254.55,7199.32,7211.45,117.69,849938.51,7221.68
2018-06-10 17:00:00,7205.92,7221.98,6685,6749.14,3361.67,23231250.92,6910.63
2018-06-10 18:00:00,6749.99,6792.28,6627.7,6746.86,1920.68,12897182.66,6714.91
2018-06-10 19:00:00,6743.22,6843.34,6721.72,6839.6,1103.99,7489797.04,6784.32
2018-06-10 20:00:00,6841.41,6843.35,6701,6724.23,959.3,6514681.86,6791.1
2018-06-10 21:00:00,6726.81,6808.09,6708.01,6758.51,473.2,3193441.21,6748.57
2018-06-10 22:00:00,6758.5,6760,6651.08,6693.64,1061.96,7121432.86,6705.9
